Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
GOTERM_BP_FAT,GO:0045638~negative regulation of myeloid cell differentiation,10,1.0559662090813093,0.03013172179518126,"LYN, MEIS1, SFRP1, CDK6, UBASH3B, MYC, PRDM16, MEIS2, GPR137B, ZFP36L1",830,103,19632,2.296408936717745,1.0,0.20979140634506127,0.19314264073778006
GOTERM_BP_FAT,GO:0002762~negative regulation of myeloid leukocyte differentiation,7,0.7391763463569165,0.032516696670278455,"LYN, SFRP1, CDK6, UBASH3B, MYC, PRDM16, GPR137B",830,57,19632,2.9047558655675334,1.0,0.21837377785571682,0.20104392671626425
GOTERM_BP_FAT,GO:0002761~regulation of myeloid leukocyte differentiation,12,1.2671594508975714,0.04180132715941149,"LYN, SFRP1, CDK6, UBASH3B, MYC, ID2, PRDM16, RBP1, ACIN1, ROR2, GPR137B, ZFP36L1",830,144,19632,1.9710843373493976,1.0,0.2651704702368821,0.24412689613697325
GOTERM_BP_FAT,GO:0045637~regulation of myeloid cell differentiation,17,1.7951425554382259,0.04871742432473784,"LYN, HMGB2, HMGB1, MEIS2, GPR137B, ZFP36L1, MEIS1, SFRP1, CDK6, LOX, UBASH3B, MYC, ID2, RBP1, PRDM16, ACIN1, ROR2",830,240,19632,1.675421686746988,1.0,0.2978638022982538,0.2742257290627821
GOTERM_BP_FAT,GO:0002573~myeloid leukocyte differentiation,17,1.7951425554382259,0.06542246640375404,"LYN, SRC, GPR137B, ZFP36L1, SFRP1, CDK6, UBASH3B, MYC, CD109, FASN, ID2, RBP1, PRDM16, GPC3, ACIN1, TSPAN2, ROR2",830,250,19632,1.6084048192771085,1.0,0.3678526860974716,0.33866038858852376
,,,,,,,,,,,,
Annotation Cluster 117,Enrichment Score: 1.7628329567616532,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0035987~endodermal cell differentiation,7,0.7391763463569165,0.00797325660474384,"MMP14, COL5A1, COL11A1, COL12A1, COL5A2, GATA6, FN1",830,42,19632,3.9421686746987956,1.0,0.07667398295958998,0.07058923815182946
GOTERM_BP_FAT,GO:0001704~formation of primary germ layer,12,1.2671594508975714,0.015070997706434075,"KDM6B, MMP14, COL5A1, SIX2, COL11A1, COL12A1, COL5A2, HAND1, EXOC4, GATA6, FN1, BMP7",830,123,19632,2.307610931531002,1.0,0.12550200095321262,0.11554232989939393
GOTERM_BP_FAT,GO:0007369~gastrulation,16,1.689545934530095,0.017126138643868694,"KDM6B, COL11A1, COL12A1, GATA6, FN1, BMP7, RNF2, MMP14, SFRP1, VANGL2, COL5A1, SIX2, COL5A2, HAND1, GPC3, EXOC4",830,193,19632,1.9608714651351522,1.0,0.13682475889644075,0.12596652890587168
GOTERM_BP_FAT,GO:0001706~endoderm formation,7,0.7391763463569165,0.02173577651285526,"MMP14, COL5A1, COL11A1, COL12A1, COL5A2, GATA6, FN1",830,52,19632,3.184059314179796,1.0,0.163779627693819,0.15078229534247714
GOTERM_BP_FAT,GO:0007492~endoderm development,9,0.9503695881731784,0.03429437209262575,"MMP14, COL5A1, COL11A1, COL12A1, COL5A2, GATA6, FN1, SSBP3, ZFP36L1",830,89,19632,2.3918776228509544,1.0,0.22544980484629612,0.20755840966245503
,,,,,,,,,,,,
Annotation Cluster 118,Enrichment Score: 1.741185177039019,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_FAT,GO:0032432~actin filament bundle,12,1.2671594508975714,0.005717233799213755,"MARCKS, VANGL2, TPM3, ACTN1, CFL1, FSCN1, ROR1, ACTN4, MYL9, MYH10, LPP, MYH7",763,98,16406,2.632893786610319,0.9926127195704112,0.058963278700324986,0.05359045657576266
GOTERM_CC_FAT,GO:0001725~stress fiber,10,1.0559662090813093,0.022247907838695048,"VANGL2, TPM3, ACTN1, FSCN1, ROR1, ACTN4, MYL9, MYH10, LPP, MYH7",763,89,16406,2.415951227413963,0.9999999956767202,0.1763352695363237,0.16026733609726618
GOTERM_CC_FAT,GO:0097517~contractile actin filament bundle,10,1.0559662090813093,0.022247907838695048,"VANGL2, TPM3, ACTN1, FSCN1, ROR1, ACTN4, MYL9, MYH10, LPP, MYH7",763,89,16406,2.415951227413963,0.9999999956767202,0.1763352695363237,0.16026733609726618
GOTERM_CC_FAT,GO:0042641~actomyosin,10,1.0559662090813093,0.038326131530893204,"VANGL2, TPM3, ACTN1, FSCN1, ROR1, ACTN4, MYL9, MYH10, LPP, MYH7",763,98,16406,2.194078155508599,0.999999999999997,0.26891121795446377,0.24440762566422058
,,,,,,,,,,,,
Annotation Cluster 119,Enrichment Score: 1.73134708873127,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_FAT,GO:0005912~adherens junction,29,3.062302006335797,0.0031649640382096075,"CDCA3, SRC, TGFB1I1, CTNND1, DIXDC1, LPP, CYTH3, CDH3, FLRT2, CFL1, CTNNA3, RSU1, HMCN1, WASF1, LYN, KLF11, TNK2, ACTN1, SHROOM2, PARVA, WTIP, MTSS1, PLEKHA7, PARD3B, CTTN, DLG5, CDH11, EZR, PHLDB2",763,346,16406,1.8021878953628434,0.9336960336405349,0.03564748969351874,0.032399237127987826
GOTERM_CC_FAT,GO:0070161~anchoring junction,30,3.167898627243928,0.003240347384241531,"CDCA3, SRC, TGFB1I1, CTNND1, DIXDC1, LPP, CYTH3, CDH3, FLRT2, CFL1, CTNNA3, RSU1, HMCN1, WASF1, LYN, KLF11, TNK2, ACTN1, SHROOM2, KAZN, PARVA, WTIP, MTSS1, PLEKHA7, PARD3B, CTTN, DLG5, CDH11, EZR, PHLDB2",763,363,16406,1.7770219771887827,0.9378522726461992,0.03602256312871104,0.032740133310907936
GOTERM_CC_FAT,GO:0005924~cell-substrate adherens junction,16,1.689545934530095,0.04807373592037875,"KLF11, SRC, TGFB1I1, ACTN1, DIXDC1, PARVA, WTIP, LPP, FLRT2, CTTN, CFL1, RSU1, HMCN1, EZR, WASF1, PHLDB2",763,201,16406,1.7115992775310864,1.0,0.30857293670099717,0.2804553092913269
GOTERM_CC_FAT,GO:0030055~cell-substrate junction,16,1.689545934530095,0.06319859917976269,"KLF11, SRC, TGFB1I1, ACTN1, DIXDC1, PARVA, WTIP, LPP, FLRT2, CTTN, CFL1, RSU1, HMCN1, EZR, WASF1, PHLDB2",763,209,16406,1.6460835157117146,1.0,0.373089661364668,0.339093173530037
GOTERM_CC_FAT,GO:0005925~focal adhesion,15,1.583949313621964,0.07074388067037726,"KLF11, SRC, TGFB1I1, ACTN1, DIXDC1, PARVA, WTIP, LPP, FLRT2, CTTN, CFL1, RSU1, EZR, WASF1, PHLDB2",763,195,16406,1.6539973787680209,1.0,0.4002111449730382,0.3637433069965231
,,,,,,,,,,,,
Annotation Cluster 120,Enrichment Score: 1.7069901714182636,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0060976~coronary vasculature development,10,1.0559662090813093,0.0055032874787445665,"VANGL2, HEY2, GATA6, GPC3, PRICKLE1, ZFPM2, SMAD6, MYH10, ADAMTS6, ROBO1",830,78,19632,3.0324374420759965,1.0,0.057206442110983434,0.05266661532529639
GOTERM_BP_FAT,GO:0051145~smooth muscle cell differentiation,9,0.9503695881731784,0.020864446343000324,"DNMT1, VANGL2, HEY2, GATA6, ITGA8, SOX9, PITX2, SMAD6, TBX18",830,81,19632,2.628112449799197,1.0,0.15948086586791801,0.14682467750949663
GOTERM_BP_FAT,GO:0035886~vascular smooth muscle cell differentiation,6,0.6335797254487857,0.033939023197019906,"DNMT1, VANGL2, HEY2, GATA6, PITX2, SMAD6",830,43,19632,3.30042028579434,1.0,0.22370819730753264,0.20595501377019274
GOTERM_BP_FAT,GO:0060947~cardiac vascular smooth muscle cell differentiation,4,0.42238648363252373,0.03813387256524479,"VANGL2, HEY2, GATA6, SMAD6",830,18,19632,5.2562248995983945,1.0,0.24611269754717116,0.22658152281592836
,,,,,,,,,,,,
Annotation Cluster 121,Enrichment Score: 1.6754544833137976,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0006979~response to oxidative stress,34,3.5902851108764517,0.006100315024136901,"BTG1, SRC, AKR1C18, PRR5L, PTPRK, THBS1, SLC8A1, CASP3, CFL1, ECT2, ATG7, KDM6B, CBX8, MYEF2, RBPMS, LIG1, PCGF2, NONO, GSR, PYCR1, DHCR24, CCNA2, NET1, COL1A1, REST, SFPQ, MMP14, MELK, FANCD2, PXDN, HNRNPD, TXNIP, PPIA, EZH2",830,492,19632,1.6345577431677931,1.0,0.06193780863084005,0.05702250692192536
GOTERM_BP_FAT,GO:0034599~cellular response to oxidative stress,24,2.534318901795143,0.007038221146679389,"CBX8, KDM6B, SRC, PCGF2, NONO, GSR, PYCR1, AKR1C18, PRR5L, PTPRK, THBS1, SLC8A1, CCNA2, NET1, REST, SFPQ, MELK, FANCD2, CFL1, HNRNPD, ECT2, ATG7, PPIA, EZH2",830,312,19632,1.8194624652455977,1.0,0.0697930769672683,0.0642543916622668
GOTERM_BP_FAT,GO:0034614~cellular response to reactive oxygen species,16,1.689545934530095,0.008616288168027944,"CBX8, KDM6B, SRC, PCGF2, PYCR1, AKR1C18, PTPRK, THBS1, SLC8A1, CCNA2, NET1, CFL1, HNRNPD, ECT2, ATG7, EZH2",830,178,19632,2.126113442534182,1.0,0.0814650838001317,0.07500012363329292
GOTERM_BP_FAT,GO:0000302~response to reactive oxygen species,20,2.1119324181626187,0.012651903554531142,"CBX8, KDM6B, LIG1, SRC, PCGF2, PYCR1, AKR1C18, PTPRK, THBS1, SLC8A1, COL1A1, CCNA2, NET1, CASP3, CFL1, HNRNPD, TXNIP, ECT2, ATG7, EZH2",830,256,19632,1.8478915662650603,1.0,0.10918886997875596,0.10052378719547825
GOTERM_BP_FAT,GO:0042542~response to hydrogen peroxide,14,1.478352692713833,0.02096320706480521,"CBX8, KDM6B, LIG1, SRC, PCGF2, PYCR1, SLC8A1, COL1A1, NET1, CASP3, CFL1, TXNIP, ECT2, EZH2",830,163,19632,2.0315470470840418,1.0,0.15963986028188584,0.14697105433927862
GOTERM_BP_FAT,GO:0070301~cellular response to hydrogen peroxide,9,0.9503695881731784,0.0938780959148815,"KDM6B, CBX8, NET1, SRC, PCGF2, CFL1, PYCR1, ECT2, EZH2",830,110,19632,1.9352464403066814,1.0,0.4749578922155763,0.43726586870237577
GOTERM_BP_FAT,GO:0010035~response to inorganic substance,35,3.695881731784583,0.20300435783083867,"CDKN1B, CPNE5, SRC, SLC40A1, SLC1A3, NEDD4L, AKR1C18, THBS1, CACNA1H, SLC8A1, CACNA1G, CCND1, MYC, CASP3, CFL1, NCAM1, HNRNPA1, ECT2, ATG7, KDM6B, CBX8, LIG1, PCGF2, FN1, PYCR1, CYP51, CCNA2, NET1, COL1A1, RAD51, ID2, HNRNPD, TXNIP, EZH2, ABCG2",830,692,19632,1.1963228637091718,1.0,0.7827004383483037,0.7205863776925302
,,,,,,,,,,,,
Annotation Cluster 122,Enrichment Score: 1.674777531410231,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0010463~mesenchymal cell proliferation,9,0.9503695881731784,0.0028863702894366644,"SIX2, MYC, GPC3, HMGB1, SOX9, PTN, BMP7, TBX18, FOXP2",830,58,19632,3.6702949729954297,0.9999999995196506,0.03438626049470132,0.031657412821381584
GOTERM_BP_FAT,GO:0010464~regulation of mesenchymal cell proliferation,6,0.6335797254487857,0.043644496357592676,"MYC, HMGB1, SOX9, PTN, TBX18, FOXP2",830,46,19632,3.0851754845468835,1.0,0.27153933596145163,0.2499903371900565
GOTERM_BP_FAT,GO:0002053~positive regulation of mesenchymal cell proliferation,5,0.5279831045406547,0.0750560792217872,"MYC, HMGB1, SOX9, TBX18, FOXP2",830,38,19632,3.1122384273937858,1.0,0.4099089183105994,0.3773790944241883
,,,,,,,,,,,,
Annotation Cluster 123,Enrichment Score: 1.6466689654662596,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0051271~negative regulation of cellular component movement,27,2.851108764519535,0.003392870200103961,"SEMA5A, PTPRT, BMP10, CDKN1B, PTPRK, PTN, HMGB1, THBS1, ROBO1, CORO1C, ERBB4, CFL1, DPYSL3, SLIT2, SRGAP3, SRGAP1, PLXNA3, SEMA6A, ACTN1, ATP1B2, ACTN4, CLDN5, COL3A1, SFRP1, DLG5, PHLDB2, DBN1",830,346,19632,1.845755275437008,0.9999999999889445,0.039719057768409456,0.0365670064310889
GOTERM_BP_FAT,GO:0040013~negative regulation of locomotion,26,2.7455121436114043,0.01407912031860841,"SEMA5A, PTPRT, ROBO2, BMP10, PTPRK, PTN, HMGB1, THBS1, ROBO1, CORO1C, TRIM5, ERBB4, CFL1, DPYSL3, SLIT2, SRGAP3, SRGAP1, PLXNA3, SEMA6A, ATP1B2, CLDN5, COL3A1, SFRP1, DLG5, PHLDB2, DBN1",830,369,19632,1.6666078949946128,1.0,0.11969671363655397,0.11019774242503008
GOTERM_BP_FAT,GO:2000146~negative regulation of cell motility,20,2.1119324181626187,0.06938720099976975,"PTPRT, BMP10, PTPRK, PTN, HMGB1, ATP1B2, THBS1, ROBO1, CORO1C, CLDN5, COL3A1, SFRP1, ERBB4, DLG5, DPYSL3, CFL1, SRGAP3, SLIT2, SRGAP1, PHLDB2",830,311,19632,1.5210940223918181,1.0,0.3857616522998435,0.35514812316960803
GOTERM_BP_FAT,GO:0030336~negative regulation of cell migration,19,2.0063357972544877,0.07814514539468162,"PTPRT, BMP10, PTPRK, PTN, HMGB1, ATP1B2, THBS1, ROBO1, CORO1C, CLDN5, COL3A1, SFRP1, ERBB4, DLG5, DPYSL3, SRGAP3, SLIT2, SRGAP1, PHLDB2",830,296,19632,1.518267665255617,1.0,0.41988987578341036,0.386567976452175
,,,,,,,,,,,,
Annotation Cluster 124,Enrichment Score: 1.6151538113381114,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:1905330~regulation of morphogenesis of an epithelium,16,1.689545934530095,3.922882169899472E-4,"FZD2, MAGED1, CELSR1, ADAMTS12, BMP7, NKD1, SFRP1, VANGL2, SALL1, MDK, RNF207, SIX2, GPC3, ROR2, SOX9, PHLDB2",830,130,19632,2.9111399443929566,0.9456617427674219,0.006544639368004555,0.0060252655351084785
GOTERM_BP_FAT,GO:0001738~morphogenesis of a polarized epithelium,12,1.2671594508975714,0.0010673790364173234,"SFRP1, VANGL2, FZD2, OPHN1, ERBB4, DLG5, CTNND1, GPC3, ROR2, CELSR1, ASTN2, NKD1",830,87,19632,3.2624844204403827,0.9996392719123448,0.015352882186607315,0.014134497976433277
GOTERM_BP_FAT,"GO:0060071~Wnt signaling pathway, planar cell polarity pathway",7,0.7391763463569165,0.0027185802600261126,"SFRP1, VANGL2, FZD2, GPC3, ROR2, CELSR1, NKD1",830,34,19632,4.869737774627923,0.9999999983250819,0.03270227340342595,0.03010706469490831
GOTERM_BP_FAT,GO:0001736~establishment of planar polarity,9,0.9503695881731784,0.0035788955566583122,"SFRP1, VANGL2, FZD2, ERBB4, GPC3, ROR2, CELSR1, ASTN2, NKD1",830,60,19632,3.5479518072289156,0.9999999999972344,0.04134544863631278,0.03806432909349572
GOTERM_BP_FAT,GO:0007164~establishment of tissue polarity,9,0.9503695881731784,0.003970107218898202,"SFRP1, VANGL2, FZD2, ERBB4, GPC3, ROR2, CELSR1, ASTN2, NKD1",830,61,19632,3.4897886628481136,0.9999999999998501,0.044510779121846616,0.04097846318237374
GOTERM_BP_FAT,GO:0090175~regulation of establishment of planar polarity,7,0.7391763463569165,0.00999461779805147,"SFRP1, VANGL2, FZD2, GPC3, ROR2, CELSR1, NKD1",830,44,19632,3.762979189485214,1.0,0.09090692806021815,0.08369267575255598
GOTERM_BP_FAT,GO:0048104~establishment of body hair or bristle planar orientation,3,0.31678986272439286,0.010095537585913819,"VANGL2, CELSR1, ASTN2",830,4,19632,17.73975903614458,1.0,0.09104383956579873,0.08381872214404512
GOTERM_BP_FAT,GO:0048105~establishment of body hair planar orientation,3,0.31678986272439286,0.010095537585913819,"VANGL2, CELSR1, ASTN2",830,4,19632,17.73975903614458,1.0,0.09104383956579873,0.08381872214404512
GOTERM_BP_FAT,GO:0035567~non-canonical Wnt signaling pathway,8,0.8447729672650475,0.011807000111553922,"SFRP1, VANGL2, FZD2, GPC3, FZD8, ROR2, CELSR1, NKD1",830,59,19632,3.2071880743312233,1.0,0.10358339814178866,0.0953631581114042
GOTERM_BP_FAT,GO:0090179~planar cell polarity pathway involved in neural tube closure,4,0.42238648363252373,0.01926897830465592,"SFRP1, VANGL2, FZD2, CELSR1",830,14,19632,6.758003442340792,1.0,0.15054142839700657,0.13859466184811992
GOTERM_BP_FAT,GO:0090177~establishment of planar polarity involved in neural tube closure,4,0.42238648363252373,0.023344544768357605,"SFRP1, VANGL2, FZD2, CELSR1",830,15,19632,6.307469879518073,1.0,0.17188810641939498,0.15824729603391618
GOTERM_BP_FAT,GO:0090178~regulation of establishment of planar polarity involved in neural tube closure,4,0.42238648363252373,0.023344544768357605,"SFRP1, VANGL2, FZD2, CELSR1",830,15,19632,6.307469879518073,1.0,0.17188810641939498,0.15824729603391618
GOTERM_BP_FAT,GO:0042249~establishment of planar polarity of embryonic epithelium,4,0.42238648363252373,0.03278041360528125,"SFRP1, VANGL2, FZD2, CELSR1",830,17,19632,5.56541459957477,1.0,0.21839876999856145,0.20106693551605634
GOTERM_MF_FAT,GO:0017147~Wnt-protein binding,5,0.5279831045406547,0.033560023330612726,"SFRP1, FZD2, FZD8, ROR1, ROR2",760,29,17772,4.031760435571687,1.0,0.32818056098672077,0.31032039440240944
GOTERM_BP_FAT,GO:0060028~convergent extension involved in axis elongation,3,0.31678986272439286,0.05264114739749999,"SFRP1, VANGL2, NKD1",830,9,19632,7.88433734939759,1.0,0.3138173461720843,0.288913221017765
GOTERM_BP_FAT,GO:1905276~regulation of epithelial tube formation,4,0.42238648363252373,0.0786374194743924,"SFRP1, VANGL2, FZD2, CELSR1",830,24,19632,3.9421686746987956,1.0,0.41988987578341036,0.386567976452175
GOTERM_BP_FAT,GO:2000050~regulation of non-canonical Wnt signaling pathway,4,0.42238648363252373,0.13151878001751138,"SFRP1, DAAM2, GPC3, NKD1",830,30,19632,3.1537349397590364,1.0,0.5930330408809048,0.5459707313849668
GOTERM_BP_FAT,GO:2000052~positive regulation of non-canonical Wnt signaling pathway,3,0.31678986272439286,0.14481693557340453,"SFRP1, GPC3, NKD1",830,16,19632,4.434939759036145,1.0,0.6359948496010701,0.5855231483864337
GOTERM_BP_FAT,"GO:2000095~regulation of Wnt signaling pathway, planar cell polarity pathway",3,0.31678986272439286,0.15975513850327533,"SFRP1, GPC3, NKD1",830,17,19632,4.174060949681078,1.0,0.6717861971508835,0.6184741424322269
GOTERM_BP_FAT,GO:0060026~convergent extension,3,0.31678986272439286,0.17495779674514786,"SFRP1, VANGL2, NKD1",830,18,19632,3.942168674698795,1.0,0.7162364961072738,0.659396925074239
GOTERM_BP_FAT,GO:0043506~regulation of JUN kinase activity,4,0.42238648363252373,0.738090848706719,"SFRP1, VANGL2, FZD8, ROR2",830,90,19632,1.0512449799196788,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0043507~positive regulation of JUN kinase activity,3,0.31678986272439286,0.8011397265000988,"VANGL2, FZD8, ROR2",830,70,19632,1.0137005163511188,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 125,Enrichment Score: 1.6063683081835713,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0070542~response to fatty acid,12,1.2671594508975714,0.0038422269169911486,"SFRP1, CPT1A, SRC, PRKCE, SCD4, E2F1, TNC, SCD2, SCD3, PDK3, AKR1C18, SOX9",830,102,19632,2.782707299787385,0.9999999999996112,0.04327315353248605,0.03983905390561536
GOTERM_BP_FAT,GO:0071398~cellular response to fatty acid,8,0.8447729672650475,0.012893730901756799,"SFRP1, CPT1A, SRC, PRKCE, E2F1, TNC, PDK3, AKR1C18",830,60,19632,3.1537349397590364,1.0,0.11076073003800807,0.1019709065413243
GOTERM_BP_FAT,GO:0071379~cellular response to prostaglandin stimulus,4,0.42238648363252373,0.05007905695541597,"SFRP1, PRKCE, TNC, AKR1C18",830,20,19632,4.730602409638555,1.0,0.30218435831146123,0.27820341152549377
GOTERM_BP_FAT,GO:0034694~response to prostaglandin,4,0.42238648363252373,0.15132441826705467,"SFRP1, PRKCE, TNC, AKR1C18",830,32,19632,2.956626506024097,1.0,0.6568663707649738,0.6047383335269558
,,,,,,,,,,,,
Annotation Cluster 126,Enrichment Score: 1.596186409117404,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0051642~centrosome localization,6,0.6335797254487857,0.015053240138478113,"ASPM, SEMA6A, EZR, MAD2L1, PARD3B, AURKA",830,35,19632,4.054802065404475,1.0,0.12550200095321262,0.11554232989939393
GOTERM_BP_FAT,GO:0061842~microtubule organizing center localization,6,0.6335797254487857,0.01688995215733377,"ASPM, SEMA6A, EZR, MAD2L1, PARD3B, AURKA",830,36,19632,3.942168674698795,1.0,0.13581497823589517,0.12503688308890754
GOTERM_BP_FAT,GO:0051660~establishment of centrosome localization,3,0.31678986272439286,0.06400035212497757,"EZR, MAD2L1, PARD3B",830,10,19632,7.095903614457832,1.0,0.36067624409383714,0.33205345943050246
,,,,,,,,,,,,
Annotation Cluster 127,Enrichment Score: 1.5641133566048344,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0030010~establishment of cell polarity,15,1.583949313621964,0.002126032051992562,"SPAG5, DOCK7, IGF1R, PARD3B, CYTH3, VANGL2, OPHN1, KIF26B, CFL1, INSC, FSCN1, EXOC4, SPRY2, ARHGEF2, MAD2L1",830,138,19632,2.570979570455736,0.9999998623202861,0.02656399379513135,0.02445591075210624
GOTERM_BP_FAT,GO:0051653~spindle localization,8,0.8447729672650475,0.009834345625518638,"ASPM, SPAG5, CFL1, INSC, NUSAP1, SPRY2, ARHGEF2, MAD2L1",830,57,19632,3.3197209892200386,1.0,0.09000063283921003,0.08285830290896283
GOTERM_BP_FAT,GO:0051293~establishment of spindle localization,7,0.7391763463569165,0.02173577651285526,"SPAG5, CFL1, INSC, NUSAP1, SPRY2, ARHGEF2, MAD2L1",830,52,19632,3.184059314179796,1.0,0.163779627693819,0.15078229534247714
GOTERM_BP_FAT,GO:0040001~establishment of mitotic spindle localization,5,0.5279831045406547,0.06936547961449506,"INSC, NUSAP1, SPRY2, ARHGEF2, MAD2L1",830,37,19632,3.1963529794855097,1.0,0.3857616522998435,0.35514812316960803
GOTERM_BP_FAT,GO:0051294~establishment of spindle orientation,5,0.5279831045406547,0.08097430613032891,"SPAG5, INSC, SPRY2, ARHGEF2, MAD2L1",830,39,19632,3.0324374420759965,1.0,0.4302013601283473,0.39606115518148705
GOTERM_BP_FAT,GO:0000132~establishment of mitotic spindle orientation,4,0.42238648363252373,0.16156184222880016,"INSC, SPRY2, ARHGEF2, MAD2L1",830,33,19632,2.867031763417306,1.0,0.6774060096988302,0.6236479741676241
,,,,,,,,,,,,
Annotation Cluster 128,Enrichment Score: 1.560250047228382,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0055001~muscle cell development,20,2.1119324181626187,0.0036439174003416357,"MEG3, BMP10, ACTN1, CACNA2D2, ACTN4, SMAD6, TBX18, SLC8A1, UCHL1, CSRP2, CSRP1, LOX, SYNPO2L, TNNT1, HEY2, CASQ1, PITX2, ATG7, MYH10, MYL9",830,227,19632,2.0839658192240327,0.9999999999982963,0.04186556493086009,0.038543169654078016
GOTERM_CC_FAT,GO:0030018~Z disc,14,1.478352692713833,0.018500263286481522,"BMP10, KCNE1, ACTN1, PARVA, SRI, ACTN4, SLC8A1, CSRP2, CSRP1, SYNPO2L, STUB1, CASQ1, MYL9, MYH7",763,146,16406,2.0618323488752046,0.9999998857120491,0.15836225373228183,0.14393204836882625
GOTERM_BP_FAT,GO:0030239~myofibril assembly,8,0.8447729672650475,0.027969357657577364,"BMP10, CSRP2, SYNPO2L, CSRP1, TNNT1, CASQ1, MYL9, MYH10",830,70,19632,2.703201376936317,1.0,0.19845943836954033,0.18270996259486244
GOTERM_BP_FAT,GO:0045214~sarcomere organization,6,0.6335797254487857,0.04721264060785513,"BMP10, CSRP2, SYNPO2L, CSRP1, TNNT1, CASQ1",830,47,19632,3.019533452960779,1.0,0.2891189922372118,0.26617489544016015
GOTERM_BP_FAT,GO:0055002~striated muscle cell development,14,1.478352692713833,0.0639272576704411,"MEG3, BMP10, TBX18, SLC8A1, CSRP2, CSRP1, SYNPO2L, TNNT1, HEY2, CASQ1, PITX2, ATG7, MYH10, MYL9",830,192,19632,1.7246987951807229,1.0,0.36067624409383714,0.33205345943050246
GOTERM_BP_FAT,GO:0010927~cellular component assembly involved in morphogenesis,10,1.0559662090813093,0.07644101150977631,"BMP10, CSRP2, SYNPO2L, CSRP1, TNNT1, CCDC136, CASQ1, PHLDB2, MYL9, MYH10",830,123,19632,1.9230091096091684,1.0,0.4135169004559473,0.38070075192879116
,,,,,,,,,,,,
Annotation Cluster 129,Enrichment Score: 1.5596309530770482,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0007160~cell-matrix adhesion,25,2.6399155227032733,4.661702964546735E-5,"DDR1, EDA, COL13A1, SRC, STON1, PTPRK, ADAMTS12, THBS1, NID2, CORO1C, BCL2L11, CFL1, POSTN, ACTN1, FN1, VEGFC, MMP12, COL3A1, MMP14, CDK6, CTTN, ITGA8, FREM1, PHLDB2, SKAP1",830,231,19632,2.5598497887654514,0.2925202536529664,0.001017622335378408,9.368651869631719E-4
GOTERM_BP_FAT,GO:0001953~negative regulation of cell-matrix adhesion,7,0.7391763463569165,0.004837657553934829,"MMP12, POSTN, MMP14, SRC, THBS1, PHLDB2, CORO1C",830,38,19632,4.3571337983513,0.9999999999999998,0.05210159663695334,0.04796688356511751
GOTERM_BP_FAT,GO:0010812~negative regulation of cell-substrate adhesion,9,0.9503695881731784,0.00485074148155952,"MMP12, COL1A1, POSTN, MMP14, SRC, ACTN4, THBS1, PHLDB2, CORO1C",830,63,19632,3.379001721170396,0.9999999999999998,0.05210159663695334,0.04796688356511751
